DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;COMMENT;
02/01/1999;-16.377;16.08854;Gerbillus_nigeriae;M;;Mbarigo-Djeuss DCW-B;
02/01/1999;-16.377;16.08854;Gerbillus_nigeriae;M;;Mbarigo-Djeuss DCW-B;
02/01/1999;-16.377;16.08854;Gerbillus_nigeriae;M;;Mbarigo-Djeuss DCW-B;
02/01/1999;-16.377;16.08854;Gerbillus_nigeriae;M;;Mbarigo-Djeuss DCW-B;
02/01/1999;-16.377;16.08854;Gerbillus_nigeriae;F;;Mbarigo-Djeuss DCW-B;
02/01/1999;-16.3489;16.0956;Gerbillus_nigeriae;M;;Mbarigo Keur Moctar DCD-B;
02/01/1999;-16.3489;16.0956;Gerbillus_nigeriae;M;;Mbarigo Keur Moctar DCD-B;
02/01/1999;-16.3426;16.09643;Gerbillus_nigeriae;F;;Mbarigo Diery DND-A;
02/01/1999;-16.34303;16.09687;Gerbillus_nigeriae;F;;Mbarigo Diéry DND-B;
02/01/1999;-16.34907;16.09567;Gerbillus_nigeriae;F;;Mbarigo Keur Moctar DCD-A;
02/01/1999;-16.34303;16.09687;Gerbillus_nigeriae;M;;Mbarigo Diéry DND-B;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;F;;MO6BIS DND-C;
02/01/1999;-14.4552;16.46531;Gerbillus_nigeriae;M;;MO6BIS DND-A;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;F;;MO6BIS DND-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;F;;MO6BIS DND-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;M;;MO6BIS DND-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;F;;MO6BIS DND-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;F;;MO6BIS DND-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;M;;MO6BIS DND-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;F;;MO6BIS DND-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;F;;MO6BIS DND-C;
02/01/1999;-15.0658;15.85422;Gerbillus_nigeriae;M;;SEN - Tessekéré - 15,854217N15,065800E - 2 (Tessekéré);
02/01/1999;-15.07123;15.85483;Gerbillus_nigeriae;M;;SEN - Tessekéré - 15,854833N15,071233E - 2 (Tessekéré);
02/01/1999;-15.09507;15.871;Gerbillus_nigeriae;F;;SEN - Tessekéré - 15,871000N15,095067E - 2 (Tessekéré);
02/01/1999;-15.09268;15.87045;Gerbillus_nigeriae;M;;SEN - Tessekéré - 15,870450N15,092683E - 2 (Tessekéré);
02/01/1999;-15.09265;15.86793;Gerbillus_nigeriae;M;;SEN - Tessekéré - 15,867933N15,092650E - 2 (Tessekéré);
02/01/1999;-15.06705;15.85443;Gerbillus_nigeriae;F;;SEN - Tessekéré - 15,854433N15,067050E - 2 (Tessekéré);
02/01/1999;-15.11763;15.87382;Gerbillus_nigeriae;F;;SEN - Tessekéré - 15,873817N15,117633E - 2 (Tessekéré);
02/01/1999;-15.09515;15.86787;Gerbillus_nigeriae;M;;SEN - Muraille Verte - 15,867867N15,095150E - 2 (Muraille Verte);
02/01/1999;-15.11763;15.87382;Gerbillus_nigeriae;M;;SEN - Tessekéré - 15,873817N15,117633E - 2 (Tessekéré);
02/01/1999;-15.11763;15.87382;Gerbillus_nigeriae;M;;SEN - Tessekéré - 15,873817N15,117633E - 2 (Tessekéré);
02/01/1999;-15.06282;15.85562;Gerbillus_nigeriae;F;;SEN - Tessekéré - 15,855617N15,062817E - 2 (Tessekéré);
02/01/1999;-15.06603;15.85503;Gerbillus_nigeriae;F;;SEN - Tessekéré - 15,855033N15,066033E - 2 (Tessekéré);
02/01/1999;-15.06428;15.85377;Gerbillus_nigeriae;F;;SEN - Tessekéré - 15,853767N15,064283E - 2 (Tessekéré);
02/01/1999;-15.06393;15.85415;Gerbillus_nigeriae;M;;SEN - Tessekéré - 15,854150N15,063933E - 2 (Tessekéré);
02/01/1999;-15.06393;15.85415;Gerbillus_nigeriae;F;;SEN - Tessekéré - 15,854150N15,063933E - 2 (Tessekéré);
02/01/1999;-15.056;15.85328;Gerbillus_nigeriae;F;;SEN - Tessekéré - 15,853283N15,056000E - 2 (Tessekéré);
02/01/1999;-15.06485;15.85442;Gerbillus_nigeriae;F;;SEN - Tessekéré - 15,854417N15,064850E - 2 (Tessekéré);
02/01/1999;-15.05475;15.89012;Gerbillus_nigeriae;F;;SEN - Tessekéré - 15,890117N15,054750E - 2 (Tessekéré);
02/01/1999;-15.05475;15.89012;Gerbillus_nigeriae;M;;SEN - Tessekéré - 15,890117N15,054750E - 2 (Tessekéré);
02/01/1999;-15.05475;15.89012;Gerbillus_nigeriae;F;;SEN - Tessekéré - 15,890117N15,054750E - 2 (Tessekéré);
02/01/1999;-15.09515;15.86787;Gerbillus_nigeriae;M;;SEN - Muraille Verte - 15,867867N15,095150E - 2 (Muraille Verte);
02/01/1999;-15.11763;15.87382;Gerbillus_nigeriae;M;;SEN - Tessekéré - 15,873817N15,117633E - 2 (Tessekéré);
02/01/1999;-15.11763;15.87382;Gerbillus_nigeriae;M;;SEN - Tessekéré - 15,873817N15,117633E - 2 (Tessekéré);
02/01/1999;-15.11763;15.87382;Gerbillus_nigeriae;M;;SEN - Tessekéré - 15,873817N15,117633E - 2 (Tessekéré);
02/01/1999;-15.11763;15.87382;Gerbillus_nigeriae;F;;SEN - Tessekéré - 15,873817N15,117633E - 2 (Tessekéré);
02/01/1999;-15.11763;15.87382;Gerbillus_nigeriae;F;;SEN - Tessekéré - 15,873817N15,117633E - 2 (Tessekéré);
02/01/1999;-15.11763;15.87382;Gerbillus_nigeriae;M;;SEN - Tessekéré - 15,873817N15,117633E - 2 (Tessekéré);
02/01/1999;-15.11763;15.87382;Gerbillus_nigeriae;M;;SEN - Tessekéré - 15,873817N15,117633E - 2 (Tessekéré);
02/01/1999;-15.11763;15.87382;Gerbillus_nigeriae;F;;SEN - Tessekéré - 15,873817N15,117633E - 2 (Tessekéré);
02/01/1999;-15.05475;15.89012;Gerbillus_nigeriae;M;;SEN - Tessekéré - 15,890117N15,054750E - 2 (Tessekéré);
02/01/1999;-15.05475;15.89012;Gerbillus_nigeriae;F;;SEN - Tessekéré - 15,890117N15,054750E - 2 (Tessekéré);
02/01/1999;-15.05475;15.89012;Gerbillus_nigeriae;M;;SEN - Tessekéré - 15,890117N15,054750E - 2 (Tessekéré);
02/01/1999;-14.80965;15.83395;Gerbillus_nigeriae;M;;SEN - Labgar - 15,833950N14,809650E - 2 (Labgar);
02/01/1999;-14.81247;15.8473;Gerbillus_nigeriae;F;;Labgar (chasse de nuit 2010);
02/01/1999;-14.81247;15.8473;Gerbillus_nigeriae;F;;Labgar (chasse de nuit 2010);
02/01/1999;-14.81247;15.8473;Gerbillus_nigeriae;F;;Labgar (chasse de nuit 2010);
02/01/1999;-14.81247;15.8473;Gerbillus_nigeriae;F;;Labgar (chasse de nuit 2010);
02/01/1999;-14.82825;15.81817;Gerbillus_nigeriae;M;;SEN - Labgar - 15,818167N14,828250E - 2 (Téssékéré);
02/01/1999;-14.82733;15.81857;Gerbillus_nigeriae;M;;SEN - Labgar - 15,818567N14,827333E - 2 (Labgar);
02/01/1999;-14.82733;15.81857;Gerbillus_nigeriae;F;;SEN - Labgar - 15,818567N14,827333E - 2 (Labgar);
02/01/1999;-14.82733;15.81857;Gerbillus_nigeriae;F;;SEN - Labgar - 15,818567N14,827333E - 2 (Labgar);
02/01/1999;-14.82733;15.81857;Gerbillus_nigeriae;M;;SEN - Labgar - 15,818567N14,827333E - 2 (Labgar);
02/01/1999;-14.82825;15.81817;Gerbillus_nigeriae;F;;SEN - Labgar - 15,818167N14,828250E - 2 (Téssékéré);
02/01/1999;-14.82825;15.81817;Gerbillus_nigeriae;M;;SEN - Labgar - 15,818167N14,828250E - 2 (Téssékéré);
02/01/1999;-14.82733;15.81857;Gerbillus_nigeriae;F;;SEN - Labgar - 15,818567N14,827333E - 2 (Labgar);
02/01/1999;-14.82733;15.81857;Gerbillus_nigeriae;M;;SEN - Labgar - 15,818567N14,827333E - 2 (Labgar);
02/01/1999;-14.82733;15.81857;Gerbillus_nigeriae;M;;SEN - Labgar - 15,818567N14,827333E - 2 (Labgar);
02/01/1999;-14.82785;15.81925;Gerbillus_nigeriae;F;;SEN - Labgar - 15,819250N14,827850E - 2 (Labgar);
02/01/1999;-14.80932;15.83928;Gerbillus_nigeriae;M;;SEN - Labgar - 15,839283N14,809317E - 2 (Labgar);
02/01/1999;-14.82825;15.81817;Gerbillus_nigeriae;M;;SEN - Labgar - 15,818167N14,828250E - 2 (Téssékéré);
02/01/1999;-14.82825;15.81817;Gerbillus_nigeriae;F;;SEN - Labgar - 15,818167N14,828250E - 2 (Téssékéré);
02/01/1999;-14.82733;15.81857;Gerbillus_nigeriae;M;;SEN - Labgar - 15,818567N14,827333E - 2 (Labgar);
02/01/1999;-14.82733;15.81857;Gerbillus_nigeriae;F;;SEN - Labgar - 15,818567N14,827333E - 2 (Labgar);
02/01/1999;-14.82733;15.81857;Gerbillus_nigeriae;M;;SEN - Labgar - 15,818567N14,827333E - 2 (Labgar);
02/01/1999;-14.82733;15.81857;Gerbillus_nigeriae;M;;SEN - Labgar - 15,818567N14,827333E - 2 (Labgar);
02/01/1999;-14.82733;15.81857;Gerbillus_nigeriae;F;;SEN - Labgar - 15,818567N14,827333E - 2 (Labgar);
02/01/1999;-14.82733;15.81857;Gerbillus_nigeriae;M;;SEN - Labgar - 15,818567N14,827333E - 2 (Labgar);
02/01/1999;-14.82733;15.81857;Gerbillus_nigeriae;M;;SEN - Labgar - 15,818567N14,827333E - 2 (Labgar);
02/01/1999;-14.82733;15.81857;Gerbillus_nigeriae;M;;SEN - Labgar - 15,818567N14,827333E - 2 (Labgar);
02/01/1999;-14.82733;15.81857;Gerbillus_nigeriae;M;;SEN - Labgar - 15,818567N14,827333E - 2 (Labgar);
02/01/1999;-14.82733;15.81857;Gerbillus_nigeriae;M;;SEN - Labgar - 15,818567N14,827333E - 2 (Labgar);
02/01/1999;-14.82733;15.81857;Gerbillus_nigeriae;F;;SEN - Labgar - 15,818567N14,827333E - 2 (Labgar);
02/01/1999;-15.05597;15.85935;Gerbillus_nigeriae;M;;Tessékéré (chasse de nuit 2010);
02/01/1999;-15.05597;15.85935;Gerbillus_nigeriae;M;;Tessékéré (chasse de nuit 2010);
02/01/1999;-15.05597;15.85935;Gerbillus_nigeriae;M;;Tessékéré (chasse de nuit 2010);
02/01/1999;-15.05597;15.85935;Gerbillus_nigeriae;M;;Tessékéré (chasse de nuit 2010);
02/01/1999;-15.05597;15.85935;Gerbillus_nigeriae;M;;Tessékéré (chasse de nuit 2010);
02/01/1999;-15.05597;15.85935;Gerbillus_nigeriae;F;;Tessékéré (chasse de nuit 2010);
02/01/1999;-15.05597;15.85935;Gerbillus_nigeriae;F;;SEN - Tessekéré - 15,859350N15,055967E - 2 (Tessekéré);
02/01/1999;-15.05597;15.85935;Gerbillus_nigeriae;F;;SEN - Tessekéré - 15,859350N15,055967E - 2 (Tessekéré);
02/01/1999;-15.05597;15.85935;Gerbillus_nigeriae;F;;SEN - Tessekéré - 15,859350N15,055967E - 2 (Tessekéré);
02/01/1999;-15.05475;15.89012;Gerbillus_nigeriae;M;;SEN - Tessekéré - 15,890117N15,054750E - 2 (Tessekéré);
02/01/1999;-15.09515;15.86787;Gerbillus_nigeriae;M;;SEN - Muraille Verte - 15,867867N15,095150E - 2 (Muraille Verte);
02/01/1999;-15.09515;15.86787;Gerbillus_nigeriae;F;;SEN - Muraille Verte - 15,867867N15,095150E - 2 (Muraille Verte);
02/01/1999;-14.82825;15.81817;Gerbillus_nigeriae;M;;SEN - Labgar - 15,818167N14,828250E - 2 (Téssékéré);
02/01/1999;-14.82825;15.81817;Gerbillus_nigeriae;M;;SEN - Labgar - 15,818167N14,828250E - 2 (Téssékéré);
02/01/1999;-14.82825;15.81817;Gerbillus_nigeriae;M;;SEN - Labgar - 15,818167N14,828250E - 2 (Téssékéré);
02/01/1999;-14.82825;15.81817;Gerbillus_nigeriae;M;;SEN - Labgar - 15,818167N14,828250E - 2 (Téssékéré);
02/01/1999;-14.82825;15.81817;Gerbillus_nigeriae;M;;SEN - Labgar - 15,818167N14,828250E - 2 (Téssékéré);
02/01/1999;-14.82825;15.81817;Gerbillus_nigeriae;M;;SEN - Labgar - 15,818167N14,828250E - 2 (Téssékéré);
02/01/1999;-14.82733;15.81857;Gerbillus_nigeriae;M;;SEN - Labgar - 15,818567N14,827333E - 2 (Labgar);
02/01/1999;-14.82733;15.81857;Gerbillus_nigeriae;F;;SEN - Labgar - 15,818567N14,827333E - 2 (Labgar);
02/01/1999;-14.82733;15.81857;Gerbillus_nigeriae;M;;SEN - Labgar - 15,818567N14,827333E - 2 (Labgar);
02/01/1999;-14.82733;15.81857;Gerbillus_nigeriae;F;;SEN - Labgar - 15,818567N14,827333E - 2 (Labgar);
02/01/1999;-15.05475;15.89012;Gerbillus_nigeriae;F;;SEN - Tessekéré - 15,890117N15,054750E - 2 (Tessekéré);
02/01/1999;-15.05475;15.89012;Gerbillus_nigeriae;M;;SEN - Tessekéré - 15,890117N15,054750E - 2 (Tessekéré);
02/01/1999;-15.09515;15.86787;Gerbillus_nigeriae;F;;SEN - Muraille Verte - 15,867867N15,095150E - 2 (Muraille Verte);
02/01/1999;-14.82825;15.81817;Gerbillus_nigeriae;F;;SEN - Labgar - 15,818167N14,828250E - 2 (Téssékéré);
02/01/1999;-14.82825;15.81817;Gerbillus_nigeriae;M;;SEN - Labgar - 15,818167N14,828250E - 2 (Téssékéré);
02/01/1999;-14.82825;15.81817;Gerbillus_nigeriae;F;;SEN - Labgar - 15,818167N14,828250E - 2 (Téssékéré);
02/01/1999;-14.82825;15.81817;Gerbillus_nigeriae;M;;SEN - Labgar - 15,818167N14,828250E - 2 (Téssékéré);
02/01/1999;-14.82825;15.81817;Gerbillus_nigeriae;M;;SEN - Labgar - 15,818167N14,828250E - 2 (Téssékéré);
02/01/1999;-14.82733;15.81857;Gerbillus_nigeriae;F;;SEN - Labgar - 15,818567N14,827333E - 2 (Labgar);
02/01/1999;-14.82733;15.81857;Gerbillus_nigeriae;M;;SEN - Labgar - 15,818567N14,827333E - 2 (Labgar);
02/01/1999;-14.81247;15.8473;Gerbillus_nigeriae;M;;Labgar (chasse de nuit 2010);
02/01/1999;-14.82733;15.81857;Gerbillus_nigeriae;F;;SEN - Labgar - 15,818567N14,827333E - 2 (Labgar);
02/01/1999;-14.82733;15.81857;Gerbillus_nigeriae;M;;SEN - Labgar - 15,818567N14,827333E - 2 (Labgar);
02/01/1999;-14.82733;15.81857;Gerbillus_nigeriae;F;;SEN - Labgar - 15,818567N14,827333E - 2 (Labgar);
02/01/1999;-14.82825;15.81817;Gerbillus_nigeriae;F;;SEN - Labgar - 15,818167N14,828250E - 2 (Téssékéré);
02/01/1999;-14.39233;15.62245;Gerbillus_nigeriae;F;;SEN - Ndiayne/Revane - 15,622450N14,392333E - 2 (Ndiayne/Revane);
02/01/1999;-14.39233;15.62245;Gerbillus_nigeriae;F;;SEN - Ndiayne/Revane - 15,622450N14,392333E - 2 (Ndiayne/Revane);
02/01/1999;-14.39233;15.62245;Gerbillus_nigeriae;M;;SEN - Ndiayne/Revane - 15,622450N14,392333E - 2 (Ndiayne/Revane);
02/01/1999;-14.39233;15.62245;Gerbillus_nigeriae;M;;SEN - Ndiayne/Revane - 15,622450N14,392333E - 2 (Ndiayne/Revane);
02/01/1999;-14.4;15.61667;Gerbillus_nigeriae;M;;Ndiayène (chasse de nuit 2010);
02/01/1999;-14.4;15.61667;Gerbillus_nigeriae;F;;Ndiayène (chasse de nuit 2010);
02/01/1999;-14.4;15.61667;Gerbillus_nigeriae;F;;Ndiayène (chasse de nuit 2010);
02/01/1999;-14.4;15.61667;Gerbillus_nigeriae;F;;Ndiayène (chasse de nuit 2010);
02/01/1999;-14.4;15.61667;Gerbillus_nigeriae;M;;Ndiayène (chasse de nuit 2010);
02/01/1999;-14.39233;15.62245;Gerbillus_nigeriae;F;;SEN - Ndiayne/Revane - 15,622450N14,392333E - 2 (Ndiayne/Revane);
02/01/1999;-14.39233;15.62245;Gerbillus_nigeriae;F;;SEN - Ndiayne/Revane - 15,622450N14,392333E - 2 (Ndiayne/Revane);
02/01/1999;-14.39233;15.62245;Gerbillus_nigeriae;M;;SEN - Ndiayne/Revane - 15,622450N14,392333E - 2 (Ndiayne/Revane);
02/01/1999;-14.39067;15.62163;Gerbillus_nigeriae;M;;SEN - Ndiayène/Revane - 15,621633N14,390667E - 2 (Ndiayène/Revane);
02/01/1999;-14.39067;15.62163;Gerbillus_nigeriae;F;;SEN - Ndiayène/Revane - 15,621633N14,390667E - 2 (Ndiayène/Revane);
02/01/1999;-14.39067;15.62163;Gerbillus_nigeriae;M;;SEN - Ndiayène/Revane - 15,621633N14,390667E - 2 (Ndiayène/Revane);
02/01/1999;-14.39233;15.62245;Gerbillus_nigeriae;M;;SEN - Ndiayne/Revane - 15,622450N14,392333E - 2 (Ndiayne/Revane);
02/01/1999;-14.39067;15.62163;Gerbillus_nigeriae;M;;SEN - Ndiayène/Revane - 15,621633N14,390667E - 2 (Ndiayène/Revane);
02/01/1999;-14.39233;15.62245;Gerbillus_nigeriae;M;;SEN - Ndiayne/Revane - 15,622450N14,392333E - 2 (Ndiayne/Revane);
02/01/1999;-14.39233;15.62245;Gerbillus_nigeriae;F;;SEN - Ndiayne/Revane - 15,622450N14,392333E - 2 (Ndiayne/Revane);
02/01/1999;-16.377;16.08854;Gerbillus_nigeriae;M;;Mbarigo-Djeuss DCW-B;
02/01/1999;-16.37639;16.08995;Gerbillus_nigeriae;F;;MBarigo Djeuss DNW-A;
02/01/1999;-16.377;16.08854;Gerbillus_nigeriae;F;;Mbarigo-Djeuss DCW-B;
02/01/1999;-16.377;16.08854;Gerbillus_nigeriae;M;;Mbarigo-Djeuss DCW-B;
02/01/1999;-16.377;16.08854;Gerbillus_nigeriae;M;;Mbarigo-Djeuss DCW-B;
02/01/1999;-16.377;16.08854;Gerbillus_nigeriae;F;;Mbarigo-Djeuss DCW-B;
02/01/1999;-16.37697;16.08859;Gerbillus_nigeriae;M;;MBarigo Djeuss DCW-A;
02/01/1999;-16.37697;16.08859;Gerbillus_nigeriae;M;;MBarigo Djeuss DCW-A;
02/01/1999;-16.377;16.08854;Gerbillus_nigeriae;M;;Mbarigo-Djeuss DCW-B;
02/01/1999;-16.377;16.08854;Gerbillus_nigeriae;M;;Mbarigo-Djeuss DCW-B;
02/01/1999;-16.377;16.08854;Gerbillus_nigeriae;M;;Mbarigo-Djeuss DCW-B;
02/01/1999;-16.377;16.08854;Gerbillus_nigeriae;M;;Tamakh;
02/01/1999;-16.37697;16.08859;Gerbillus_nigeriae;M;;MBarigo Djeuss DCW-A;
02/01/1999;-16.377;16.08854;Gerbillus_nigeriae;M;;Mbarigo-Djeuss DCW-B;
02/01/1999;-16.34303;16.09687;Gerbillus_nigeriae;M;;MBarigo Keur Moctar DND-B;
02/01/1999;-16.34303;16.09687;Gerbillus_nigeriae;M;;MBarigo Keur Moctar DND-B;
02/01/1999;-16.34303;16.09687;Gerbillus_nigeriae;F;;MBarigo Keur Moctar DND-B;
02/01/1999;-16.3426;16.09643;Gerbillus_nigeriae;F;;MBarigo Keur Moctar DND-A;
02/01/1999;-16.3426;16.09643;Gerbillus_nigeriae;F;;MBarigo Keur Moctar DND-A;
02/01/1999;-16.3489;16.0956;Gerbillus_nigeriae;M;;Mbarigo Keur Moctar DCD-B;
02/01/1999;-16.3489;16.0956;Gerbillus_nigeriae;M;;Mbarigo Keur Moctar DCD-B;
02/01/1999;-16.34907;16.09567;Gerbillus_nigeriae;;;MBarigo Keur Moctar DCD-A;
02/01/1999;-16.3489;16.0956;Gerbillus_nigeriae;M;;Mbarigo Keur Moctar DCD-B;
02/01/1999;-16.3489;16.0956;Gerbillus_nigeriae;F;;Mbarigo Keur Moctar DCD-B;
02/01/1999;-16.3489;16.0956;Gerbillus_nigeriae;F;;Mbarigo Keur Moctar DCD-B;
02/01/1999;-16.3426;16.09643;Gerbillus_nigeriae;M;;MBarigo Keur Moctar DND-A;
02/01/1999;-16.3426;16.09643;Gerbillus_nigeriae;M;;MBarigo Keur Moctar DND-A;
02/01/1999;-16.3426;16.09643;Gerbillus_nigeriae;F;;MBarigo Keur Moctar DND-A;
02/01/1999;-16.3426;16.09643;Gerbillus_nigeriae;F;;MBarigo Keur Moctar DND-A;
02/01/1999;-16.3426;16.09643;Gerbillus_nigeriae;M;;MBarigo Keur Moctar DND-A;
02/01/1999;-16.3426;16.09643;Gerbillus_nigeriae;;;MBarigo Keur Moctar DND-A;
02/01/1999;-16.3426;16.09643;Gerbillus_nigeriae;M;;MBarigo Keur Moctar DND-A;
02/01/1999;-16.34303;16.09687;Gerbillus_nigeriae;F;;MBarigo Keur Moctar DND-B;
02/01/1999;-16.34303;16.09687;Gerbillus_nigeriae;M;;MBarigo Keur Moctar DND-B;
02/01/1999;-16.34303;16.09687;Gerbillus_nigeriae;F;;MBarigo Keur Moctar DND-B;
02/01/1999;-16.34303;16.09687;Gerbillus_nigeriae;M;;MBarigo Keur Moctar DND-B;
02/01/1999;-16.34303;16.09687;Gerbillus_nigeriae;F;;MBarigo Keur Moctar DND-B;
02/01/1999;-16.34303;16.09687;Gerbillus_nigeriae;;;MBarigo Keur Moctar DND-B;
02/01/1999;-16.34907;16.09567;Gerbillus_nigeriae;M;;MBarigo Keur Moctar DCD-A;
02/01/1999;-16.3489;16.0956;Gerbillus_nigeriae;F;;Mbarigo Keur Moctar DCD-B;
02/01/1999;-16.3489;16.0956;Gerbillus_nigeriae;F;;Mbarigo Keur Moctar DCD-B;
02/01/1999;-16.3426;16.09643;Gerbillus_nigeriae;F;;MBarigo Keur Moctar DND-A;
02/01/1999;-16.3426;16.09643;Gerbillus_nigeriae;M;;MBarigo Keur Moctar DND-A;
02/01/1999;-16.3426;16.09643;Gerbillus_nigeriae;M;;MBarigo Keur Moctar DND-A;
02/01/1999;-16.3426;16.09643;Gerbillus_nigeriae;M;;MBarigo Keur Moctar DND-A;
02/01/1999;-16.34303;16.09687;Gerbillus_nigeriae;M;;MBarigo Keur Moctar DND-B;
02/01/1999;-16.34303;16.09687;Gerbillus_nigeriae;;;MBarigo Keur Moctar DND-B;
02/01/1999;-16.34303;16.09687;Gerbillus_nigeriae;F;;MBarigo Keur Moctar DND-B;
02/01/1999;-16.34303;16.09687;Gerbillus_nigeriae;F;;MBarigo Keur Moctar DND-B;
02/01/1999;-16.34303;16.09687;Gerbillus_nigeriae;M;;MBarigo Keur Moctar DND-B;
02/01/1999;-16.34303;16.09687;Gerbillus_nigeriae;M;;Savoigne Dune Nord DND complémentaire;
02/01/1999;-14.45013;16.50092;Gerbillus_nigeriae;F;;MO6bis DNW-B;
02/01/1999;-14.45013;16.50092;Gerbillus_nigeriae;F;;MO6bis DNW-B;
02/01/1999;-14.45013;16.50092;Gerbillus_nigeriae;M;;MO6bis DNW-B;
02/01/1999;-14.4502;16.50042;Gerbillus_nigeriae;M;;MO6bis DNW-A;
02/01/1999;-14.4502;16.50042;Gerbillus_nigeriae;F;;Savoigne Dune Nord DND complémentaire;
02/01/1999;-14.45013;16.50092;Gerbillus_nigeriae;M;;MO6bis DNW-B;
02/01/1999;-14.4502;16.50042;Gerbillus_nigeriae;M;;MO6bis DNW-A;
02/01/1999;-14.44224;16.52006;Gerbillus_nigeriae;F;;MO6bis WNW-B;
02/01/1999;-14.45013;16.50092;Gerbillus_nigeriae;F;;MO6bis DNW-B;
02/01/1999;-14.4456;16.4967;Gerbillus_nigeriae;F;;MO6bis DCW-B;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;M;;Mo6bis NDC-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;F;;Mo6bis NDC-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;M;;Mo6bis NDC-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;F;;Mo6bis NDC-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;M;;Mo6bis NDC-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;F;;Mo6bis NDC-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;F;;Mo6bis NDC-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;M;;Mo6bis NDC-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;F;;Mo6bis NDC-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;M;;Mo6bis NDC-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;M;;Mo6bis NDC-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;M;;Mo6bis NDC-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;F;;Mo6bis NDC-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;F;;Mo6bis NDC-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;M;;Mo6bis NDC-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;M;;Mo6bis NDC-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;F;;Mo6bis NDC-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;F;;Mo6bis NDC-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;M;;Mo6bis NDC-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;M;;Mo6bis NDC-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;F;;Mo6bis NDC-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;F;;Mo6bis NDC-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;M;;Mo6bis NDC-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;M;;Mo6bis NDC-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;M;;Mo6bis NDC-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;F;;Mo6bis NDC-C;
02/01/1999;-14.45932;16.46988;Gerbillus_nigeriae;F;;Mo6bis NDC-C;
02/01/1999;-14.45472;16.4655;Gerbillus_nigeriae;M;;MO6bis DND-B;
02/01/1999;-14.45472;16.4655;Gerbillus_nigeriae;M;;MO6bis DND-B;
02/01/1999;-14.45472;16.4655;Gerbillus_nigeriae;M;;MO6bis DND-B;
02/01/1999;-14.45472;16.4655;Gerbillus_nigeriae;M;;MO6bis DND-B;
02/01/1999;-14.45472;16.4655;Gerbillus_nigeriae;M;;MO6bis DND-B;
02/01/1999;-14.4552;16.46531;Gerbillus_nigeriae;M;;MO6bis DND-A;
02/01/1999;-14.4552;16.46531;Gerbillus_nigeriae;M;;MO6bis DND-A;
02/01/1999;-14.4552;16.46531;Gerbillus_nigeriae;F;;MO6bis DND-A;
02/01/1999;-14.4552;16.46531;Gerbillus_nigeriae;F;;MO6bis DND-A;
02/01/1999;-14.4552;16.46531;Gerbillus_nigeriae;F;;MO6bis DND-A;
02/01/1999;-14.4552;16.46531;Gerbillus_nigeriae;F;;MO6bis DND-A;
02/01/1999;-14.4552;16.46531;Gerbillus_nigeriae;F;;MO6bis DND-A;
02/01/1999;-14.4596;16.46243;Gerbillus_nigeriae;F;;MO6bis DCD-B;
02/01/1999;-14.4596;16.46243;Gerbillus_nigeriae;F;;MO6bis DCD-B;
02/01/1999;-14.4596;16.46243;Gerbillus_nigeriae;F;;MO6bis DCD-B;
