DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;COMMENT;
16/04/2006;-15.879;15.402;Gerbillus_nigeriae;;;Thiaméne;pelotes
17/04/2006;-13.462;15.841;Gerbillus_nigeriae;;;Dounga-Wouro-Alpha;pelotes
18/04/2006;-13.462;15.841;Gerbillus_nigeriae;;;Dounga-Wouro-Alpha;pelotes
19/04/2006;-13.462;15.841;Gerbillus_nigeriae;;;Dounga-Wouro-Alpha;pelotes
20/04/2006;-14.894;15.269;Gerbillus_nigeriae;;;Barkedji;pelotes
21/04/2006;-14.894;15.269;Gerbillus_nigeriae;;;Barkedji;pelotes
22/04/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
23/04/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
24/04/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
25/04/2006;-14.164;15.176;Gerbillus_nigeriae;;;Fourdou;pelotes
26/04/2006;-14.7;15.221;Gerbillus_nigeriae;;;Loumbol;pelotes
27/04/2006;-13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
28/04/2006;-15.414;15.342;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
29/04/2006;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
30/04/2006;-15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
01/05/2006;-13.462;15.841;Gerbillus_nigeriae;;;Dounga-Wouro-Alpha;pelotes
02/05/2006;-13.462;15.841;Gerbillus_nigeriae;;;Dounga-Wouro-Alpha;pelotes
03/05/2006;-13.462;15.841;Gerbillus_nigeriae;;;Dounga-Wouro-Alpha;pelotes
04/05/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
05/05/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
06/05/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
07/05/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
08/05/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
09/05/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
10/05/2006;-14.164;15.176;Gerbillus_nigeriae;;;Fourdou;pelotes
11/05/2006;-15.879;15.402;Gerbillus_nigeriae;;;Thiaméne;pelotes
12/05/2006;-15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
13/05/2006;-13.462;15.841;Gerbillus_nigeriae;;;Dounga-Wouro-Alpha;pelotes
14/05/2006;-13.462;15.841;Gerbillus_nigeriae;;;Dounga-Wouro-Alpha;pelotes
15/05/2006;-13.462;15.841;Gerbillus_nigeriae;;;Dounga-Wouro-Alpha;pelotes
16/05/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
17/05/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
18/05/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
19/05/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
20/05/2006;-14.164;15.176;Gerbillus_nigeriae;;;Fourdou;pelotes
21/05/2006;-15.414;15.342;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
22/05/2006;-15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
23/05/2006;-13.462;15.841;Gerbillus_nigeriae;;;Dounga-Wouro-Alpha;pelotes
24/05/2006;-13.462;15.841;Gerbillus_nigeriae;;;Dounga-Wouro-Alpha;pelotes
25/05/2006;-13.462;15.841;Gerbillus_nigeriae;;;Dounga-Wouro-Alpha;pelotes
26/05/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
27/05/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
28/05/2006;-14.299;15.021;Gerbillus_nigeriae;;;Thiodor;pelotes
29/05/2006;-14.164;15.176;Gerbillus_nigeriae;;;Fourdou;pelotes
30/05/2006;-14.7;15.221;Gerbillus_nigeriae;;;Loumbol;pelotes
31/05/2006;-13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
01/06/2006;-13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
02/06/2006;-13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
03/06/2006;-16.333;16.103;Gerbillus_nigeriae;;;Mbarigo;pelotes
04/06/2006;-15.414;15.342;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
05/06/2006;-16.045;15.045;Gerbillus_nigeriae;;;Darou Mousty;pelotes
06/06/2006;-13.462;15.841;Gerbillus_nigeriae;;;Dounga-Wouro-Alpha;pelotes
07/06/2006;-13.462;15.841;Gerbillus_nigeriae;;;Dounga-Wouro-Alpha;pelotes
08/06/2006;-13.462;15.841;Gerbillus_nigeriae;;;Dounga-Wouro-Alpha;pelotes
09/06/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
10/06/2006;-14.164;15.176;Gerbillus_nigeriae;;;Fourdou;pelotes
11/06/2006;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
12/06/2006;-13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
13/06/2006;-15.414;15.342;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
14/06/2006;-15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
15/06/2006;-15.879;15.402;Gerbillus_nigeriae;;;Thiaméne;pelotes
16/06/2006;-15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
17/06/2006;-16.045;15.045;Gerbillus_nigeriae;;;Darou Mousty;pelotes
18/06/2006;-13.462;15.501;Gerbillus_nigeriae;;;Dienthadi;pelotes
19/06/2006;-16.214;15.841;Gerbillus_nigeriae;;;Sakal;pelotes
20/06/2006;-13.462;15.841;Gerbillus_nigeriae;;;Dounga-Wouro-Alpha;pelotes
21/06/2006;-13.462;15.841;Gerbillus_nigeriae;;;Dounga-Wouro-Alpha;pelotes
22/06/2006;-13.462;15.841;Gerbillus_nigeriae;;;Dounga-Wouro-Alpha;pelotes
23/06/2006;-13.894;16.098;Gerbillus_nigeriae;;;Galloya;pelotes
24/06/2006;-13.894;16.098;Gerbillus_nigeriae;;;Galloya;pelotes
25/06/2006;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
26/06/2006;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
27/06/2006;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
28/06/2006;-15.667;16;Gerbillus_nigeriae;;;Mbar-Toubab;pelotes
29/06/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
30/06/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
01/07/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
02/07/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
03/07/2006;-14.164;15.176;Gerbillus_nigeriae;;;Fourdou;pelotes
04/07/2006;-13.498;15.347;Gerbillus_nigeriae;;;Patouki;pelotes
05/07/2006;-13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
06/07/2006;-13.301;15.509;Gerbillus_nigeriae;;;Ourossogui;pelotes
07/07/2006;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
08/07/2006;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
09/07/2006;-13.462;15.841;Gerbillus_nigeriae;;;Dounga-Wouro-Alpha;pelotes
10/07/2006;-13.462;15.841;Gerbillus_nigeriae;;;Dounga-Wouro-Alpha;pelotes
11/07/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
12/07/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
13/07/2006;-14.164;15.176;Gerbillus_nigeriae;;;Fourdou;pelotes
14/07/2006;-14.7;15.221;Gerbillus_nigeriae;;;Loumbol;pelotes
15/07/2006;-13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
16/07/2006;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
17/07/2006;-15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
18/07/2006;-13.462;15.841;Gerbillus_nigeriae;;;Dounga-Wouro-Alpha;pelotes
19/07/2006;-13.462;15.841;Gerbillus_nigeriae;;;Dounga-Wouro-Alpha;pelotes
20/07/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
21/07/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
22/07/2006;-14.164;15.176;Gerbillus_nigeriae;;;Fourdou;pelotes
23/07/2006;-13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
24/07/2006;-15.1;15.359;Gerbillus_nigeriae;;;Linguère;pelotes
25/07/2006;-15.1;15.359;Gerbillus_nigeriae;;;Linguère;pelotes
26/07/2006;-15.1;15.359;Gerbillus_nigeriae;;;Linguère;pelotes
27/07/2006;-15.1;15.359;Gerbillus_nigeriae;;;Linguère;pelotes
28/07/2006;-15.414;15.342;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
29/07/2006;-15.414;15.342;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
30/07/2006;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
31/07/2006;-16.75;15.132;Gerbillus_nigeriae;;;Taiba Ndiaye;pelotes
01/08/2006;-15.879;15.402;Gerbillus_nigeriae;;;Thiaméne;pelotes
02/08/2006;-15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
03/08/2006;-13.462;15.841;Gerbillus_nigeriae;;;Dounga-Wouro-Alpha;pelotes
04/08/2006;-13.462;15.841;Gerbillus_nigeriae;;;Dounga-Wouro-Alpha;pelotes
05/08/2006;-13.894;16.098;Gerbillus_nigeriae;;;Galloya;pelotes
06/08/2006;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
07/08/2006;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
08/08/2006;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
09/08/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
10/08/2006;-14.164;15.176;Gerbillus_nigeriae;;;Fourdou;pelotes
11/08/2006;-15.1;15.359;Gerbillus_nigeriae;;;Linguère;pelotes
12/08/2006;-15.1;15.359;Gerbillus_nigeriae;;;Linguère;pelotes
13/08/2006;-15.1;15.359;Gerbillus_nigeriae;;;Linguère;pelotes
14/08/2006;-15.1;15.359;Gerbillus_nigeriae;;;Linguère;pelotes
15/08/2006;-15.1;15.359;Gerbillus_nigeriae;;;Linguère;pelotes
16/08/2006;-16.112;15.667;Gerbillus_nigeriae;;;Niomré lo;pelotes
17/08/2006;-16.375;16.098;Gerbillus_nigeriae;;;Makhana;pelotes
18/08/2006;-15.414;15.342;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
19/08/2006;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
20/08/2006;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
21/08/2006;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
22/08/2006;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
23/08/2006;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
24/08/2006;-15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
25/08/2006;-15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
26/08/2006;-15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
27/08/2006;-15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
28/08/2006;-15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
29/08/2006;-15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
30/08/2006;-15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
31/08/2006;-15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
01/09/2006;-15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
02/09/2006;-15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
03/09/2006;-13.462;15.841;Gerbillus_nigeriae;;;Dounga-Wouro-Alpha;pelotes
04/09/2006;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
05/09/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
06/09/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
07/09/2006;-14.164;15.176;Gerbillus_nigeriae;;;Fourdou;pelotes
08/09/2006;-14.164;15.176;Gerbillus_nigeriae;;;Fourdou;pelotes
09/09/2006;-14.7;15.221;Gerbillus_nigeriae;;;Loumbol;pelotes
10/09/2006;-13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
11/09/2006;-15.1;15.359;Gerbillus_nigeriae;;;Linguère;pelotes
12/09/2006;-16.112;15.667;Gerbillus_nigeriae;;;Niomré lo;pelotes
13/09/2006;-16.112;15.667;Gerbillus_nigeriae;;;Niomré lo;pelotes
14/09/2006;-15.887;15.442;Gerbillus_nigeriae;;;Thiaméne;pelotes
15/09/2006;-15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
16/09/2006;-15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
17/09/2006;-15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
18/09/2006;-15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
19/09/2006;-13.462;15.841;Gerbillus_nigeriae;;;Dounga-Wouro-Alpha;pelotes
20/09/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
21/09/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
22/09/2006;-14.164;15.176;Gerbillus_nigeriae;;;Fourdou;pelotes
23/09/2006;-14.164;15.176;Gerbillus_nigeriae;;;Fourdou;pelotes
24/09/2006;-14.299;16.367;Gerbillus_nigeriae;;;Haïré Lao;pelotes
25/09/2006;-15.1;15.359;Gerbillus_nigeriae;;;Linguère;pelotes
26/09/2006;-15.952;16.121;Gerbillus_nigeriae;;;Nguith;pelotes
27/09/2006;-15.879;15.402;Gerbillus_nigeriae;;;Thiaméne;pelotes
28/09/2006;-15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
29/09/2006;-15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
30/09/2006;-13.462;15.841;Gerbillus_nigeriae;;;Dounga-Wouro-Alpha;pelotes
01/10/2006;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
02/10/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
03/10/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
04/10/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
05/10/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
06/10/2006;-14.164;15.176;Gerbillus_nigeriae;;;Fourdou;pelotes
07/10/2006;-13.498;15.347;Gerbillus_nigeriae;;;Patouki;pelotes
08/10/2006;-15.1;15.359;Gerbillus_nigeriae;;;Linguère;pelotes
09/10/2006;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
10/10/2006;-14.412;16.495;Gerbillus_nigeriae;;;Dodel;pelotes
11/10/2006;-15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
12/10/2006;-13.462;15.841;Gerbillus_nigeriae;;;Dounga-Wouro-Alpha;pelotes
13/10/2006;-15.667;16;Gerbillus_nigeriae;;;Mbar-Toubab;pelotes
14/10/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
15/10/2006;-14.299;15.021;Gerbillus_nigeriae;;;Thiodor;pelotes
16/10/2006;-14.164;15.176;Gerbillus_nigeriae;;;Fourdou;pelotes
17/10/2006;-14.7;15.221;Gerbillus_nigeriae;;;Loumbol;pelotes
18/10/2006;-15.1;15.359;Gerbillus_nigeriae;;;Linguère;pelotes
19/10/2006;-15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
20/10/2006;-13.462;15.841;Gerbillus_nigeriae;;;Dounga-Wouro-Alpha;pelotes
21/10/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
22/10/2006;-14.164;15.176;Gerbillus_nigeriae;;;Fourdou;pelotes
23/10/2006;-15.1;15.359;Gerbillus_nigeriae;;;Linguère;pelotes
24/10/2006;-16.112;15.667;Gerbillus_nigeriae;;;Niomré lo;pelotes
25/10/2006;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
26/10/2006;-15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
27/10/2006;-15.879;15.402;Gerbillus_nigeriae;;;Thiaméne;pelotes
28/10/2006;-15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
29/10/2006;-13.462;15.841;Gerbillus_nigeriae;;;Dounga-Wouro-Alpha;pelotes
30/10/2006;-13.894;16.098;Gerbillus_nigeriae;;;Galloya;pelotes
31/10/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
01/11/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
02/11/2006;-14.164;15.176;Gerbillus_nigeriae;;;Fourdou;pelotes
03/11/2006;-15.1;15.359;Gerbillus_nigeriae;;;Linguère;pelotes
04/11/2006;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
05/11/2006;-16.265;16.212;Gerbillus_nigeriae;;;Savoigne;pelotes
06/11/2006;-15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
07/11/2006;-16.045;15.045;Gerbillus_nigeriae;;;Darou Mousty;pelotes
08/11/2006;-16.045;15.045;Gerbillus_nigeriae;;;Darou Mousty;pelotes
09/11/2006;-13.462;15.841;Gerbillus_nigeriae;;;Dounga-Wouro-Alpha;pelotes
10/11/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
11/11/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
12/11/2006;-14.164;15.176;Gerbillus_nigeriae;;;Fourdou;pelotes
13/11/2006;-14.7;15.221;Gerbillus_nigeriae;;;Loumbol;pelotes
14/11/2006;-15.1;15.359;Gerbillus_nigeriae;;;Linguère;pelotes
15/11/2006;-13.924;15.224;Gerbillus_nigeriae;;;Ranérou;pelotes
16/11/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
17/11/2006;-14.164;15.176;Gerbillus_nigeriae;;;Fourdou;pelotes
18/11/2006;-15.1;15.359;Gerbillus_nigeriae;;;Linguère;pelotes
19/11/2006;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
20/11/2006;-16.75;15.132;Gerbillus_nigeriae;;;Taiba Ndiaye;pelotes
21/11/2006;-15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
22/11/2006;-15.879;15.402;Gerbillus_nigeriae;;;Thiaméne;pelotes
23/11/2006;-15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
24/11/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
25/11/2006;-14.164;15.176;Gerbillus_nigeriae;;;Fourdou;pelotes
26/11/2006;-13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
27/11/2006;-15.1;15.359;Gerbillus_nigeriae;;;Linguère;pelotes
28/11/2006;-15.414;15.342;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
29/11/2006;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
30/11/2006;-15.879;15.402;Gerbillus_nigeriae;;;Thiaméne;pelotes
01/12/2006;-15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
02/12/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
03/12/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
04/12/2006;-14.164;15.176;Gerbillus_nigeriae;;;Fourdou;pelotes
05/12/2006;-14.7;15.221;Gerbillus_nigeriae;;;Loumbol;pelotes
06/12/2006;-13.498;15.347;Gerbillus_nigeriae;;;Patouki;pelotes
07/12/2006;-13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
08/12/2006;-15.1;15.359;Gerbillus_nigeriae;;;Linguère;pelotes
09/12/2006;-15.1;15.359;Gerbillus_nigeriae;;;Linguère;pelotes
10/12/2006;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
11/12/2006;-15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
12/12/2006;-13.894;16.098;Gerbillus_nigeriae;;;Galloya;pelotes
13/12/2006;-15.667;16;Gerbillus_nigeriae;;;Mbar-Toubab;pelotes
14/12/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
15/12/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
16/12/2006;-14.164;15.176;Gerbillus_nigeriae;;;Fourdou;pelotes
17/12/2006;-15.1;15.359;Gerbillus_nigeriae;;;Linguère;pelotes
18/12/2006;-15.414;15.342;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
19/12/2006;-15.414;15.342;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
20/12/2006;-15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
21/12/2006;-15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
22/12/2006;-15.879;15.402;Gerbillus_nigeriae;;;Thiaméne;pelotes
23/12/2006;-15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
24/12/2006;-13.894;16.098;Gerbillus_nigeriae;;;Galloya;pelotes
25/12/2006;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
26/12/2006;-14.164;15.176;Gerbillus_nigeriae;;;Fourdou;pelotes
27/12/2006;-15.1;15.359;Gerbillus_nigeriae;;;Linguère;pelotes
28/12/2006;-15.414;15.342;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
29/12/2006;-15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
30/12/2006;-15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
31/12/2006;-13.894;16.098;Gerbillus_nigeriae;;;Galloya;pelotes
01/01/2007;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
02/01/2007;-14.299;15.021;Gerbillus_nigeriae;;;Thiodor;pelotes
03/01/2007;-14.164;15.176;Gerbillus_nigeriae;;;Fourdou;pelotes
04/01/2007;-14.7;15.221;Gerbillus_nigeriae;;;Loumbol;pelotes
05/01/2007;-15.1;15.359;Gerbillus_nigeriae;;;Linguère;pelotes
06/01/2007;-16.132;16.261;Gerbillus_nigeriae;;;Ross Bethio;pelotes
07/01/2007;-15.414;15.342;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
08/01/2007;-15.414;15.342;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
09/01/2007;-15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
10/01/2007;-13.894;16.098;Gerbillus_nigeriae;;;Galloya;pelotes
11/01/2007;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
12/01/2007;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
13/01/2007;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
14/01/2007;-14.164;15.176;Gerbillus_nigeriae;;;Fourdou;pelotes
15/01/2007;-13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
16/01/2007;-13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
17/01/2007;-15.1;15.359;Gerbillus_nigeriae;;;Linguère;pelotes
18/01/2007;-15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
19/01/2007;-15.879;15.402;Gerbillus_nigeriae;;;Thiaméne;pelotes
20/01/2007;-15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
21/01/2007;-16.045;15.045;Gerbillus_nigeriae;;;Darou Mousty;pelotes
22/01/2007;-13.894;16.098;Gerbillus_nigeriae;;;Galloya;pelotes
23/01/2007;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
24/01/2007;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
25/01/2007;-14.164;15.176;Gerbillus_nigeriae;;;Fourdou;pelotes
26/01/2007;-13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
27/01/2007;-14.299;16.367;Gerbillus_nigeriae;;;Haïré Lao;pelotes
28/01/2007;-15.1;15.359;Gerbillus_nigeriae;;;Linguère;pelotes
29/01/2007;-15.887;15.442;Gerbillus_nigeriae;;;Thiaméne;pelotes
30/01/2007;-15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
31/01/2007;-15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
01/02/2007;-15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
02/02/2007;-16.045;15.045;Gerbillus_nigeriae;;;Darou Mousty;pelotes
03/02/2007;-13.894;16.098;Gerbillus_nigeriae;;;Galloya;pelotes
04/02/2007;-13.894;16.098;Gerbillus_nigeriae;;;Galloya;pelotes
05/02/2007;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
06/02/2007;-14.334;16.5;Gerbillus_nigeriae;;;Diomandou;pelotes
07/02/2007;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
08/02/2007;-14.164;15.176;Gerbillus_nigeriae;;;Fourdou;pelotes
09/02/2007;-15.1;15.359;Gerbillus_nigeriae;;;Linguère;pelotes
10/02/2007;-16.112;15.667;Gerbillus_nigeriae;;;Niomré lo;pelotes
11/02/2007;-16.375;16.098;Gerbillus_nigeriae;;;Makhana;pelotes
12/02/2007;-16.75;15.132;Gerbillus_nigeriae;;;Taiba Ndiaye;pelotes
13/02/2007;-15.754;15.378;Gerbillus_nigeriae;;;Mouk Mouk;pelotes
14/02/2007;-13.894;16.098;Gerbillus_nigeriae;;;Galloya;pelotes
15/02/2007;-14.164;15.176;Gerbillus_nigeriae;;;Fourdou;pelotes
16/02/2007;-13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
17/02/2007;-15.1;15.359;Gerbillus_nigeriae;;;Linguère;pelotes
18/02/2007;-16.75;15.132;Gerbillus_nigeriae;;;Taiba Ndiaye;pelotes
19/02/2007;-15.879;15.402;Gerbillus_nigeriae;;;Thiaméne;pelotes
20/02/2007;-15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
21/02/2007;-13.894;16.098;Gerbillus_nigeriae;;;Galloya;pelotes
22/02/2007;-15.667;16;Gerbillus_nigeriae;;;Mbar-Toubab;pelotes
23/02/2007;-13.924;15.224;Gerbillus_nigeriae;;;Ranérou;pelotes
24/02/2007;-14.164;15.176;Gerbillus_nigeriae;;;Fourdou;pelotes
25/02/2007;-13.511;15.352;Gerbillus_nigeriae;;;Dendoudi;pelotes
26/02/2007;-15.414;15.342;Gerbillus_nigeriae;;;Dahra Djolof;pelotes
27/02/2007;-15.921;16.176;Gerbillus_nigeriae;;;Nguith;pelotes
28/02/2007;-13.894;16.098;Gerbillus_nigeriae;;;Galloya;pelotes
01/03/2007;-15.921;16.176;Gerbillus_nigeriae;;;Gnite;pelotes
02/03/2007;-14.164;15.176;Gerbillus_nigeriae;;;Fourdou;pelotes
03/03/2007;-15.681;15.045;Gerbillus_nigeriae;;;Deali;pelotes
04/03/2007;-15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
05/03/2007;-15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
06/03/2007;-15.647;15.352;Gerbillus_nigeriae;;;Boulal;pelotes
